dVmax,ADP90,ADP50,Vreps,tdV
2.87538,73,65,-71.5832,5.7
3.01185,102,93,-74.298,5.74
3.21701,172,161,-75.1895,5.74
3.27037,184,171,-81.2527,5.86
3.02338,128,118,-75.9992,5.77
2.93886,154,143,-73.2694,5.72
3.10319,93,82,-84.1972,5.94
2.8785,110,99,-80.2947,5.87
3.10382,156,143,-81.7666,5.88
2.82059,136,126,-71.7341,5.7
3.19405,142,130,-83.6546,5.92
3.097,187,172,-84.6534,5.94
2.96171,113,104,-74.8743,5.75
3.26578,193,178,-85.3327,5.94
3.29551,139,129,-76.0215,5.76
3.23312,138,129,-74.0248,5.72
3.21105,175,165,-71.5802,5.67
3.1518,106,96,-82.7809,5.91
3.37604,187,177,-72.9457,5.69
3.03606,139,128,-77.7568,5.81
2.87406,139,130,-70.7889,5.67
3.02649,72,64,-74.4199,5.75
2.98438,148,137,-74.4331,5.74
3.3208,156,145,-79.8211,5.83
3.22033,126,117,-74.694,5.74
3.52345,175,162,-83.3725,5.89
3.1718,136,127,-71.744,5.68
3.3918,190,178,-79.2197,5.82
2.89097,123,114,-70.3421,5.66
3.34998,178,167,-77.7878,5.79
3.30308,147,138,-75.4322,5.75
2.94786,159,147,-76.2274,5.78
3.23345,126,117,-71.798,5.68
3.1877,183,171,-76.3393,5.77
2.98874,165,152,-80.4311,5.86
3.209,168,158,-71.0356,5.66
2.98249,128,118,-73.6385,5.73
3.47687,166,153,-85.3234,5.93
3.31693,107,96,-82.3158,5.89
3.09726,171,161,-74.0687,5.73
3.24211,186,173,-80.2369,5.84
2.95456,164,151,-80.3976,5.86
3.30887,96,88,-73.7317,5.72
3.28354,186,174,-80.4693,5.85
2.82156,160,148,-74.618,5.75
3.15337,176,164,-75.616,5.76
3.31984,163,150,-84.0665,5.92
3.23369,123,113,-74.4433,5.73
2.84898,71,62,-74.5545,5.76
3.15518,155,145,-71.5279,5.67
3.31948,133,124,-71.704,5.67
3.22072,130,119,-80.1542,5.85
3.41903,163,151,-80.841,5.85
2.84405,135,125,-72.5756,5.71
3.12797,177,165,-75.3933,5.75
3.41129,127,117,-78.8309,5.81
2.93859,116,106,-75.4273,5.77
3.22317,172,161,-77.2942,5.79
3.15384,103,94,-76.9783,5.79
3.0409,158,146,-78.7775,5.82
2.90188,138,126,-76.9812,5.8
3.17932,169,156,-82.1585,5.88
3.25645,183,170,-82.1846,5.88
3.23737,191,178,-79.0144,5.82
3.31406,119,108,-82.8708,5.9
2.87025,111,100,-81.1926,5.89
3.34271,169,160,-71.9027,5.67
3.29892,135,125,-78.055,5.8
3.07782,182,167,-84.1745,5.93
3.13224,173,161,-77.6874,5.8
2.86859,168,155,-79.0964,5.84
3.26454,116,108,-72.5123,5.69
3.17622,139,128,-79.1488,5.83
2.83531,151,141,-71.8057,5.7
3.10856,180,167,-79.2521,5.83
3.22887,150,140,-77.7146,5.8
2.90221,132,121,-78.935,5.84
3.29362,180,169,-75.4858,5.75
2.84762,131,121,-75.5841,5.77
3.01493,122,113,-73.3768,5.72
2.97007,148,137,-73.6177,5.73
2.99047,113,103,-77.659,5.81
3.27253,101,92,-76.5575,5.78
3.36197,103,93,-80.7699,5.86
3.05327,75,67,-71.7429,5.69
3.36563,175,164,-76.2722,5.76
3.30099,191,176,-84.4557,5.92
3.36335,128,118,-78.1375,5.8
3.08283,100,91,-76.5028,5.78
3.33159,118,109,-72.9629,5.7
3.49631,204,191,-82.5844,5.88
2.90502,149,137,-79.692,5.85
3.09198,166,156,-73.3066,5.71
3.2957,191,180,-77.1353,5.78
3.29855,118,110,-74.535,5.73
3.27869,178,167,-74.8784,5.73
3.0496,144,133,-76.4897,5.78
3.22339,124,115,-72.2779,5.69
3.33281,161,151,-73.4713,5.7
3.27057,195,181,-81.9906,5.88
3.28546,176,163,-83.4981,5.91
2.96011,145,132,-83.4556,5.92
3.16211,154,143,-75.4936,5.75
2.9822,126,113,-85.0761,5.96
2.83846,137,126,-75.7547,5.78
3.13326,133,123,-74.0105,5.73
2.83738,114,103,-77.8949,5.82
3.4078,133,120,-87.5052,5.98
3.11169,131,122,-73.5245,5.72
2.91562,159,148,-74.7775,5.75
3.24114,135,123,-82.3112,5.89
3.48849,145,133,-86.0796,5.95
3.2631,85,76,-76.6131,5.78
3.2039,165,155,-70.7754,5.66
2.91957,69,61,-71.9091,5.7
3.27962,177,166,-75.3901,5.74
3.43384,189,175,-84.4122,5.92
3.1037,137,128,-71.0284,5.67
3.40891,122,110,-87.6219,5.99
3.28619,114,106,-72.9865,5.7
3.34979,169,155,-84.2187,5.92
3.3516,157,146,-79.7835,5.83
3.15766,98,89,-74.8378,5.75
3.46201,160,148,-83.7865,5.91
3.40959,138,127,-84.1689,5.92
3.228,105,96,-75.9773,5.77
2.96756,95,85,-78.8402,5.84
3.18336,173,159,-82.7645,5.9
2.99678,140,127,-82.9743,5.91
3.34468,172,162,-72.4819,5.68
3.3639,133,123,-79.581,5.83
2.85425,160,149,-73.5827,5.73
3.28418,120,111,-73.204,5.71
3.51382,175,161,-86.724,5.96
2.94133,171,159,-77.0473,5.79
2.84944,144,135,-69.6654,5.65
2.89095,145,135,-72.5281,5.71
2.94868,127,117,-75.9281,5.77
3.05101,172,161,-73.9055,5.73
3.54558,178,164,-86.2742,5.95
3.29225,127,118,-73.3087,5.71
3.0182,88,79,-77.0599,5.8
3.32189,110,100,-80.2507,5.85
3.24762,84,76,-72.7262,5.7
2.88647,78,69,-74.8238,5.76
3.43379,199,185,-82.0239,5.87
3.43255,127,117,-81.4686,5.87
3.32013,144,134,-76.5493,5.77
3.14712,149,138,-77.706,5.8
3.1301,159,148,-76.3567,5.77
3.37407,186,175,-74.888,5.73
3.13133,147,136,-76.1632,5.77
3.31571,191,177,-83.1803,5.9
3.00636,172,159,-79.043,5.83
3.21118,88,79,-78.7845,5.83
3.21679,120,109,-80.7957,5.86
2.92594,178,165,-81.504,5.88
2.89713,129,118,-79.1514,5.84
2.87417,125,115,-70.4727,5.67
3.37505,171,158,-83.4877,5.9
3.18329,186,172,-81.3412,5.87
2.94512,148,138,-73.6047,5.73
2.88087,153,140,-81.1598,5.88
3.33623,197,184,-81.6227,5.87
3.49692,136,124,-87.7427,5.99
3.4272,111,100,-85.0461,5.94
3.12257,106,96,-77.4584,5.8
3.26214,175,163,-80.3592,5.84
3.46298,182,168,-85.9228,5.94
3.21657,145,134,-75.9704,5.76
3.38017,121,112,-75.7019,5.75
3.33318,148,138,-74.099,5.72
2.99357,130,121,-70.5711,5.66
3.35793,166,155,-75.1594,5.74
3.23225,119,108,-85.0223,5.95
3.40653,184,170,-85.9373,5.95
2.98099,68,60,-71.1588,5.68
3.35553,183,173,-72.6943,5.69
3.35894,171,161,-75.4404,5.74
2.99494,144,135,-71.2549,5.68
3.11743,90,82,-72.0888,5.69
2.98941,73,65,-72.0735,5.7
3.07763,108,100,-71.9519,5.69
2.93657,101,91,-78.0054,5.82
3.13149,188,173,-83.7296,5.92
3.04024,91,83,-72.0221,5.7
3.16883,160,147,-84.0631,5.92
3.31965,157,147,-71.7256,5.67
3.39888,139,129,-79.3141,5.82
3.3239,145,135,-76.0201,5.76
3.10436,107,97,-79.5813,5.84
2.87739,65,57,-71.9691,5.71
3.03391,164,153,-77.8285,5.81
3.43486,181,168,-82.3733,5.88
3.31888,172,162,-72.8431,5.69
3.3311,147,137,-76.3171,5.76
3.28097,160,150,-72.1487,5.68
3.45309,151,140,-82.9298,5.89
3.34526,175,165,-72.214,5.68
3.08291,90,82,-75.1441,5.76
3.1918,150,139,-78.0065,5.8
3.02712,179,167,-77.9406,5.81
2.96182,157,146,-74.5087,5.74
3.56108,204,189,-86.5192,5.95
3.35955,132,123,-74.9561,5.74
3.53135,204,190,-85.8402,5.94
2.90565,95,87,-73.1255,5.72
3.06299,134,124,-73.6424,5.72
2.96021,134,125,-71.2549,5.68
3.27929,183,169,-84.1817,5.92
3.2652,109,98,-85.6263,5.96
2.97837,116,106,-74.1492,5.74
3.1998,175,165,-72.5861,5.69
3.0411,139,129,-73.177,5.71
3.31439,91,83,-73.6995,5.72
3.24641,123,115,-71.588,5.67
3.21627,84,76,-75.0633,5.75
3.01216,146,137,-70.591,5.66
3.23087,141,128,-86.2569,5.97
2.8269,100,90,-77.2193,5.81
3.14016,171,160,-76.1928,5.77
3.31304,156,146,-73.9741,5.72
3.2918,173,163,-70.693,5.65
2.84617,107,96,-78.9877,5.84
3.24391,140,130,-76.94,5.78
3.1805,80,71,-75.4385,5.76
3.5134,208,194,-85.115,5.92
3.34693,172,162,-74.4876,5.72
3.50389,153,141,-83.4303,5.9
3.38383,111,101,-81.6171,5.87
3.21519,154,144,-74.1309,5.72
3.22948,90,80,-83.1176,5.91
3.19963,136,126,-77.1253,5.79
3.23545,169,159,-71.6786,5.67
3.14029,171,159,-76.8894,5.78
3.43534,201,186,-86.4696,5.95
3.40396,185,173,-79.5616,5.82
3.27321,177,166,-74.5674,5.73
3.08853,73,65,-73.188,5.72
2.87159,157,146,-74.3764,5.75
3.04387,108,99,-70.6399,5.66
3.13072,171,161,-71.0238,5.66
3.11384,129,119,-76.414,5.78
3.28745,141,129,-83.1249,5.9
3.22227,157,146,-77.8091,5.8
3.28263,127,118,-74.0916,5.72
3.32159,165,155,-72.5876,5.69
3.62981,191,176,-87.2201,5.96
3.41241,170,157,-82.5356,5.88
2.92719,164,151,-80.4644,5.86
2.94155,88,77,-83.6349,5.94
2.85744,135,125,-72.7546,5.71
2.97246,117,108,-73.1284,5.72
3.27191,178,163,-86.1216,5.96
2.88187,101,91,-75.5189,5.77
3.36044,125,116,-76.0969,5.76
3.37192,163,150,-84.857,5.93
3.38139,196,184,-78.71,5.81
3.33068,164,153,-79.4623,5.83
2.96633,117,107,-73.5218,5.73
2.92368,109,100,-72.058,5.7
3.36294,196,184,-79.3353,5.82
3.37603,142,131,-81.3374,5.86
3.25519,175,164,-75.0327,5.74
2.86182,87,77,-78.4057,5.83
3.32137,195,180,-85.802,5.95
2.99873,77,68,-75.275,5.77
3.0197,102,90,-85.6687,5.97
3.28977,174,163,-74.5564,5.73
3.31559,125,116,-77.0078,5.78
2.87409,133,123,-72.1132,5.7
2.84212,145,133,-78.5522,5.83
2.89074,127,117,-71.7657,5.69
2.88692,138,127,-73.5135,5.73
3.47699,206,191,-86.4077,5.95
2.92175,174,161,-79.6744,5.85
3.13241,103,94,-73.9579,5.73
3.45193,190,177,-82.7345,5.88
3.32407,154,145,-71.4677,5.66
3.1901,165,155,-70.4348,5.65
3.12851,166,155,-78.2417,5.81
3.13807,130,120,-73.9682,5.73
3.1116,92,84,-73.2619,5.72
3.37544,155,144,-78.6328,5.81
3.26999,119,110,-73.3084,5.71
3.17159,190,176,-82.8024,5.9
3.16636,89,81,-74.6308,5.74
2.96975,125,114,-77.1917,5.8
2.98493,175,163,-76.7917,5.79
3.13128,174,163,-76.1643,5.77
3.15177,161,149,-79.5188,5.83
3.0998,180,165,-83.9566,5.92
2.99172,138,128,-75.3656,5.76
3.1615,89,80,-80.1222,5.86
3.347,184,172,-80.7977,5.85
3.22131,98,87,-84.8865,5.95
3.35805,161,152,-72.7124,5.69
2.86768,69,61,-70.1195,5.67
3.18388,160,148,-80.2713,5.85
3.24548,190,175,-85.9358,5.95
3.23357,130,118,-84.1543,5.93
3.30933,156,145,-78.2071,5.8
3.38301,120,111,-72.5873,5.69
3.24285,190,177,-78.3439,5.81
3.05903,83,74,-76.479,5.79
2.90937,100,89,-78.0935,5.82
3.23806,175,162,-83.0074,5.9
3.07622,179,167,-76.2381,5.77
3.23378,169,158,-75.1722,5.74
2.94988,148,137,-73.0966,5.72
3.09255,102,91,-82.0104,5.89
2.94176,154,144,-71.4437,5.68
3.56036,173,160,-84.2613,5.91
2.86301,164,153,-74.5555,5.75
2.87997,97,87,-79.073,5.85
3.218,157,146,-77.0377,5.78
3.11719,188,172,-84.9643,5.94
2.96829,139,128,-76.405,5.78
2.94156,133,122,-77.9718,5.82
3.16583,187,173,-81.326,5.87
3.42112,163,151,-81.4673,5.86
3.21979,144,134,-76.2393,5.77
3.16554,161,151,-73.2426,5.71
3.07186,176,163,-80.2845,5.85
3.51047,186,172,-86.7397,5.96
2.93183,123,111,-81.5801,5.89
2.97926,73,66,-71.2786,5.69
3.14911,180,167,-78.2316,5.81
3.11897,178,163,-84.0557,5.92
3.1727,166,156,-72.7137,5.7
3.14685,161,147,-85.2823,5.95
3.11542,137,128,-70.3817,5.65
3.11418,126,116,-74.6718,5.74
3.23072,112,102,-80.2397,5.85
3.33297,174,162,-81.1284,5.86
2.90543,171,157,-80.5683,5.87
3.55135,203,188,-84.8084,5.92
3.32333,195,182,-79.7056,5.83
2.95085,83,75,-70.8477,5.68
3.60919,105,94,-86.4256,5.96
3.30044,118,107,-85.6681,5.96
3.34034,110,100,-79.4599,5.83
3.29817,112,104,-73.3453,5.71
3.47237,167,155,-82.8261,5.89
3.25534,180,169,-77.4281,5.79
3.10531,170,155,-85.4107,5.95
2.9996,133,120,-83.2139,5.92
2.92157,151,141,-73.5885,5.73
2.97949,100,90,-77.311,5.8
2.98553,90,82,-72.6527,5.71
3.44348,164,151,-85.1277,5.93
3.01579,149,138,-75.6526,5.76
3.28792,130,118,-85.3704,5.95
3.16478,174,164,-72.2563,5.69
3.35613,151,140,-80.4482,5.85
2.91597,156,145,-74.7057,5.75
3.43753,197,182,-85.6468,5.94
3.42967,161,149,-82.5048,5.88
3.34816,163,153,-72.1114,5.68
3.36043,185,171,-85.265,5.94
3.02699,149,137,-79.5185,5.84
3.17641,138,129,-72.4626,5.69
2.87953,103,94,-72.4656,5.71
3.38417,108,99,-75.7428,5.75
3.26236,93,83,-84.5288,5.94
3.19704,185,171,-85.4994,5.95
3.42741,129,117,-86.2137,5.96
3.35191,189,178,-76.0466,5.75
2.95459,176,162,-80.7927,5.87
3.08015,157,148,-70.0724,5.65
2.99505,169,157,-75.0304,5.75
3.19595,127,118,-72.4626,5.69
3.35906,180,166,-86.1453,5.95
2.98491,123,110,-84.4343,5.94
3.32693,107,99,-74.0535,5.72
3.21529,117,108,-74.499,5.73
2.99483,144,131,-84.5742,5.94
3.34805,168,157,-79.9536,5.83
3.2818,183,172,-76.2895,5.76
3.18535,175,164,-72.5375,5.69
3.5286,135,124,-86.3111,5.96
3.14985,187,173,-83.3773,5.91
3.1987,188,175,-79.7039,5.83
3.38455,164,154,-73.0046,5.69
3.08327,150,138,-79.6483,5.84
3.27854,183,172,-74.9333,5.74
3.46737,173,161,-81.386,5.86
3.28773,110,98,-86.7776,5.98
2.87988,134,125,-69.1183,5.64
3.35378,121,112,-76.1312,5.76
3.38419,166,156,-72.3504,5.68
3.05726,142,130,-81.2079,5.87
3.62591,194,179,-87.5435,5.97
3.28451,135,124,-81.8725,5.88
3.53232,172,158,-86.9826,5.96
3.08506,161,149,-79.9931,5.85
3.27311,138,129,-74.3041,5.73
3.02415,102,93,-72.6192,5.71
3.30304,130,119,-79.6397,5.83
3.11722,114,102,-85.5038,5.96
3.23035,166,153,-81.054,5.86
3.06482,149,140,-72.2345,5.69
3.02299,95,85,-78.4781,5.83
3.07663,143,133,-72.2275,5.69
3.64649,191,176,-86.733,5.95
3.59613,189,175,-86.3114,5.95
3.40844,178,167,-77.9404,5.79
3.261,182,170,-79.1636,5.82
3.02393,165,152,-81.9951,5.89
3.29145,183,171,-79.1934,5.82
2.97257,167,155,-76.8946,5.79
3.54754,155,142,-86.6864,5.96
3.31555,122,113,-75.7028,5.75
3.29169,173,159,-83.462,5.9
3.13998,165,153,-78.5734,5.82
3.36341,145,136,-71.8629,5.67
3.24463,162,151,-78.2119,5.8
3.21672,95,84,-86.9455,5.99
2.94314,110,99,-81.7771,5.89
3.23424,112,102,-77.8453,5.8
3.14923,160,149,-77.6309,5.8
3.28993,112,102,-78.7276,5.82
3.29515,156,145,-80.3103,5.84
3.01995,167,156,-77.2713,5.8
3.18394,152,142,-72.7875,5.7
2.87938,135,123,-80.1432,5.86
3.31541,151,140,-80.256,5.84
3.21226,166,156,-72.9771,5.7
3.52166,193,179,-84.7047,5.92
3.13572,110,100,-79.2154,5.84
3.18461,150,141,-70.5792,5.65
3.52841,198,184,-84.9871,5.92
3.16558,130,121,-74.357,5.73
3.39687,146,135,-80.7589,5.85
2.82859,65,57,-73.1344,5.73
3.24831,177,166,-73.8754,5.72
3.40528,192,177,-85.8976,5.95
3.30156,185,173,-75.9556,5.75
2.92699,86,77,-77.47,5.81
3.15776,173,162,-74.3234,5.73
3.2575,187,175,-80.0829,5.84
3.0466,129,120,-71.107,5.67
3.33333,199,185,-84.7812,5.93
3.38643,148,138,-73.7908,5.71
2.86251,119,109,-70.0726,5.66
3.4311,190,175,-85.1652,5.93
3.47253,201,186,-86.6149,5.95
3.21574,178,168,-73.6701,5.71
3.37409,162,152,-76.0017,5.75
3.13713,111,101,-80.3147,5.86
3.25918,165,153,-80.5299,5.85
3.21034,150,139,-80.8907,5.86
3.20427,105,97,-71.8859,5.68
3.34876,169,158,-77.8978,5.79
3.05854,126,117,-72.2644,5.7
3.12736,147,136,-78.0194,5.81
2.91781,94,84,-74.6204,5.75
3.33256,179,166,-81.4702,5.86
2.92026,153,141,-78.0181,5.82
3.179,176,163,-81.1635,5.86
2.94249,154,144,-70.2109,5.66
3.07839,151,141,-74.6637,5.74
3.27674,190,177,-78.7092,5.81
2.93346,178,164,-82.068,5.89
3.0309,170,159,-76.5164,5.78
3.15614,170,160,-72.337,5.69
3.09529,103,93,-79.0111,5.83
3.46757,172,160,-82.0848,5.87
3.12955,111,102,-76.2052,5.77
2.93961,130,120,-72.5606,5.71
3.255,177,163,-83.2358,5.9
2.99936,138,128,-72.6758,5.71
3.00233,84,75,-74.2477,5.74
3.33136,185,171,-84.7284,5.93
3.36496,166,156,-74.9404,5.73
3.17666,187,174,-80.2131,5.85
3.07826,85,77,-73.2017,5.72
3.3219,96,85,-85.8901,5.96
3.24848,175,161,-84.4398,5.93
3.23792,118,108,-78.4372,5.81
3.06741,127,117,-78.4645,5.82
3.34781,115,105,-82.7227,5.9
3.07056,124,115,-70.4925,5.66
3.19404,181,169,-78.8428,5.82
3.43122,159,148,-81.0488,5.85
3.02782,169,158,-73.5122,5.72
3.01299,165,153,-79.0666,5.83
2.97185,82,73,-75.7978,5.78
2.87365,74,65,-77.7271,5.82
2.84813,138,127,-74.5972,5.75
3.07562,164,153,-77.5423,5.8
2.99737,84,75,-74.5483,5.75
3.43077,172,160,-83.3693,5.9
3.28175,128,118,-78.4779,5.81
3.30351,186,174,-79.4933,5.83
3.39443,187,176,-72.547,5.68
3.00463,146,134,-80.2942,5.86
3.28107,183,171,-79.461,5.83
3.07412,177,163,-83.7117,5.92
3.24176,152,140,-82.9466,5.9
3.04964,91,81,-77.5202,5.81
2.90573,116,105,-78.9177,5.84
2.98019,104,94,-79.0256,5.84
2.83172,111,100,-76.5239,5.79
3.13729,141,131,-72.8645,5.7
3.2168,134,124,-75.9589,5.76
3.11712,123,114,-72.5478,5.7
3.07937,102,94,-73.1595,5.72
3.32828,190,176,-83.1283,5.9
3.18167,188,175,-80.8794,5.86
3.20578,177,166,-74.6974,5.73
2.8526,135,126,-69.7484,5.65
2.94361,106,95,-79.3242,5.85
3.19389,154,142,-79.4969,5.83
2.96764,97,88,-72.8127,5.71
2.88387,144,132,-79.1663,5.84
2.87286,105,96,-71.7971,5.7
2.95162,158,147,-75.6667,5.77
3.17181,146,136,-71.4679,5.67
3.26623,117,107,-79.9597,5.84
3.48867,174,162,-82.2743,5.87
3.23158,124,115,-74.0962,5.73
3.04129,154,143,-76.2601,5.77
3.24332,178,166,-77.7657,5.79
3.13343,152,139,-82.3024,5.89
3.15975,187,173,-83.3204,5.91
2.92768,94,84,-75.7393,5.78
3.38528,194,182,-76.4397,5.76
2.98884,125,115,-74.5897,5.75
2.89108,134,123,-77.4527,5.81
3.26509,150,140,-74.1622,5.72
2.89175,128,116,-79.8224,5.86
3.29665,125,114,-84.4056,5.93
2.86527,131,119,-78.9111,5.84
2.9792,153,143,-70.604,5.66
2.84749,141,132,-70.0918,5.66
3.36242,190,178,-77.4726,5.78
2.98338,148,135,-80.2626,5.86
3.37215,105,94,-86.4871,5.97
3.33678,137,127,-77.1705,5.78
3.06189,106,98,-71.6043,5.68
2.96062,135,124,-77.0535,5.8
3.36371,177,166,-76.0152,5.75
2.90758,149,138,-73.597,5.73
3.36974,130,120,-78.4179,5.81
3.1074,176,164,-76.305,5.77
3.47934,163,150,-85.787,5.94
3.48861,181,168,-83.2962,5.89
3.32734,161,151,-74.7765,5.73
3.37929,130,119,-83.3788,5.91
2.88595,110,99,-79.5174,5.85
3.03088,169,158,-76.1292,5.77
2.95979,97,85,-82.9267,5.92
2.84199,92,83,-73.5903,5.74
3.03046,106,97,-70.532,5.66
3.41522,196,182,-82.5393,5.88
3.18656,104,95,-77.2824,5.79
3.08274,177,165,-76.3011,5.77
3.02494,161,151,-73.1808,5.71
3.4175,191,179,-79.0462,5.81
3.11201,152,139,-83.0201,5.91
3.06824,146,135,-78.9317,5.83
3.00416,122,110,-84.1633,5.94
3.48677,183,169,-85.496,5.94
3.13254,123,111,-82.9208,5.91
3.30377,161,150,-78.4574,5.81
3.26487,167,157,-71.1858,5.66
2.94736,150,137,-82.5799,5.91
3.33721,127,119,-72.1081,5.68
3.22465,175,163,-79.8602,5.84
3.05281,116,108,-70.8901,5.67
2.88789,155,145,-69.8068,5.65
3.54279,197,184,-84.1784,5.91
3.16918,147,135,-81.9402,5.88
3.24933,165,153,-80.5373,5.85
3.07137,126,116,-75.7669,5.77
3.33656,143,134,-72.6599,5.69
3.28036,180,170,-73.4307,5.71
3.2331,88,79,-79.5508,5.84
3.47183,193,180,-81.1874,5.85
3.23664,139,128,-78.6704,5.82
2.88105,159,148,-74.0682,5.74
3.2897,131,120,-80.8386,5.86
3.18057,168,154,-85.8928,5.96
3.12091,187,173,-81.0185,5.86
3.16764,155,145,-71.8731,5.68
3.05557,177,163,-83.2708,5.91
3.13432,125,115,-76.3552,5.78
3.16361,185,173,-77.5089,5.79
3.04343,168,155,-80.849,5.86
3.03728,131,122,-70.8808,5.67
3.33244,116,107,-77.3274,5.79
3.31006,122,111,-82.0974,5.88
3.09775,105,93,-86.3369,5.98
2.92241,82,73,-74.4723,5.75
3.35014,108,98,-82.1434,5.89
2.84863,79,71,-73.6308,5.74
3.17651,153,142,-79.7338,5.84
3.22067,174,164,-72.7483,5.69
3.32452,199,184,-85.3745,5.94
3.37478,197,182,-84.6871,5.92
2.91172,170,158,-77.4671,5.8
3.0463,169,159,-71.4331,5.68
2.91285,108,99,-72.0207,5.7
3.39421,94,86,-76.4075,5.77
3.23718,135,126,-71.4356,5.67
2.97607,179,165,-82.5866,5.9
2.90996,172,160,-77.1369,5.8
3.51909,122,111,-86.1271,5.96
3.24066,158,148,-71.9276,5.68
3.11527,155,144,-77.6543,5.8
3.28022,132,121,-83.1821,5.91
3.18946,145,135,-72.1703,5.69
2.97522,81,72,-78.6513,5.84
3.25908,150,139,-80.6783,5.85
3.39941,132,120,-85.8382,5.95
2.91402,155,143,-77.2909,5.8
3.45018,198,183,-86.0439,5.95
3.30326,116,105,-85.6493,5.96
3.20729,185,170,-85.6746,5.95
3.52652,208,193,-84.8548,5.92
3.00797,119,110,-71.5665,5.68
3.16147,102,92,-78.3753,5.82
3.42416,174,161,-83.6417,5.9
2.84304,104,95,-70.7055,5.68
3.16178,173,160,-79.8145,5.84
3.39053,91,83,-77.5417,5.79
3.13415,157,145,-80.4979,5.85
2.86107,152,141,-74.9242,5.76
3.28006,198,183,-84.1291,5.92
2.93657,163,152,-72.6773,5.71
3.22463,183,170,-80.152,5.84
3.18649,174,163,-72.3157,5.69
2.92408,139,130,-69.3152,5.64
2.93087,157,146,-75.0928,5.76
2.88102,67,59,-73.8679,5.75
2.9569,159,149,-69.6596,5.65
2.98902,142,133,-69.7941,5.65
3.02016,158,147,-76.153,5.77
3.33947,147,136,-80.2603,5.84
2.94347,149,139,-71.7874,5.69
3.24633,94,83,-84.4431,5.94
3.11448,139,129,-73.092,5.71
3.14703,153,143,-71.508,5.67
3.42678,147,135,-84.4758,5.92
3.37058,136,124,-85.552,5.95
3.25569,129,120,-77.1602,5.79
3.1607,90,80,-83.2484,5.92
3.38658,169,159,-74.3968,5.72
3.00186,144,133,-74.794,5.75
3.15968,85,77,-76.2987,5.78
3.37597,165,156,-71.4846,5.66
3.14388,164,154,-72.8365,5.7
2.9668,173,161,-77.0688,5.79
3.19035,182,171,-75.9748,5.76
2.98347,168,156,-74.7878,5.75
3.00496,152,141,-74.2241,5.74
3.16995,182,170,-77.4734,5.79
2.87819,161,148,-80.8697,5.87
2.97678,138,126,-83.1401,5.92
3.3257,173,159,-84.7233,5.93
3.24462,192,179,-79.9423,5.84
2.87002,143,133,-72.3503,5.7
3.0059,145,133,-80.625,5.86
3.01337,149,139,-72.3337,5.7
2.9916,90,81,-72.7227,5.71
2.99412,143,131,-79.2957,5.84
3.10346,113,102,-81.2998,5.88
2.83756,73,65,-71.3714,5.69
2.94704,106,97,-71.8307,5.69
3.46381,197,182,-85.6938,5.94
3.10555,149,139,-71.9504,5.69
2.99467,139,126,-82.3359,5.9
3.41354,166,153,-86.2068,5.95
2.98455,162,151,-74.214,5.74
2.90779,144,134,-74.8093,5.75
2.87826,101,92,-73.4562,5.73
3.17901,110,101,-72.9043,5.7
3.05562,137,127,-72.7333,5.7
2.85516,114,105,-70.2608,5.67
3.21956,117,108,-77.3656,5.79
3.1861,184,172,-77.8087,5.8
3.45909,129,118,-81.2615,5.86
2.90274,121,112,-72.3981,5.71
3.30086,160,148,-82.5349,5.89
3.17199,138,128,-77.3837,5.79
2.93753,81,70,-83.8332,5.94
3.08813,159,147,-80.7831,5.86
3.13658,143,133,-78.3614,5.81
3.22688,165,152,-85.231,5.94
3.30763,182,172,-71.9972,5.68
3.27056,144,134,-72.5092,5.69
3.17522,137,127,-73.8313,5.72
3.19354,105,96,-73.3339,5.71
3.16065,128,118,-75.2746,5.75
2.95778,129,118,-78.8664,5.83
3.13702,170,160,-72.0601,5.68
2.87552,96,87,-73.2068,5.73
3.15834,165,152,-82.6656,5.9
3.29987,176,166,-73.0312,5.7
3.02024,163,148,-84.9785,5.95
2.83008,64,57,-70.4947,5.68
3.3076,99,90,-78.5082,5.82
2.94406,145,134,-77.1393,5.8
3.18589,136,126,-74.4874,5.73
2.95936,153,141,-79.4099,5.84
3.03344,162,151,-74.1695,5.73
3.45389,122,111,-85.1612,5.94
3.22925,118,108,-79.5743,5.84
3.23672,139,130,-73.04,5.7
3.00731,134,125,-70.4214,5.66
3.16734,108,99,-74.0381,5.73
3.10443,183,168,-83.752,5.92
3.45856,202,189,-82.4878,5.88
3.36964,156,145,-78.7587,5.81
3.21159,133,121,-82.6696,5.9
3.30747,112,102,-80.8256,5.86
3.07405,97,88,-73.054,5.71
3.29868,184,170,-85.1462,5.94
3.17065,92,84,-71.4188,5.68
2.88872,145,135,-70.9217,5.67
2.94612,168,156,-77.0836,5.79
3.35972,106,96,-80.7004,5.86
3.02025,177,162,-83.7267,5.92
3.35992,162,152,-72.3088,5.68
3.45828,152,140,-83.4229,5.9
2.96867,157,146,-74.7713,5.75
3.52538,158,145,-87.1758,5.97
3.33535,172,160,-79.4719,5.82
3.01935,147,137,-71.9501,5.69
3.11737,172,161,-74.1446,5.73
3.06453,101,92,-76.9523,5.79
3.36692,157,145,-82.7271,5.89
3.28489,168,155,-84.5949,5.93
3.06275,176,162,-84.3235,5.93
2.94691,177,163,-82.154,5.89
3.11588,158,148,-73.5508,5.72
3.28846,129,121,-72.3165,5.69
2.8463,86,76,-78.9208,5.85
