dVmax,ADP90,ADP50,Vreps,tdV
3.40307,226,207,-87.5311,5.97
3.30415,235,212,-87.7451,5.97
3.34374,223,202,-87.7682,5.97
3.18757,244,225,-87.5551,5.98
3.49028,240,220,-87.5238,5.96
3.0821,236,218,-87.4686,5.98
3.61784,237,217,-87.5942,5.96
3.31193,217,196,-87.6718,5.97
3.24865,229,212,-87.4604,5.98
3.43627,249,227,-87.556,5.96
3.62331,251,231,-87.5733,5.96
3.22257,230,211,-87.422,5.98
3.35758,224,202,-87.7016,5.97
3.19969,238,214,-87.7542,5.97
3.4481,221,200,-87.689,5.96
3.4157,235,212,-87.6476,5.97
3.0844,247,225,-87.6643,5.98
3.54368,199,181,-87.4902,5.96
3.41758,255,236,-87.4821,5.97
3.58706,236,215,-87.6156,5.96
3.59143,269,244,-87.6934,5.96
3.54264,251,229,-87.7847,5.96
3.16042,257,237,-87.5461,5.98
3.43361,234,214,-87.5461,5.97
3.32489,259,238,-87.5441,5.97
3.35483,228,204,-87.7917,5.97
3.59045,225,202,-87.6382,5.96
3.28272,246,228,-87.467,5.98
3.12745,250,225,-87.7739,5.98
3.48693,266,243,-87.6879,5.96
3.06701,241,220,-87.542,5.98
3.37322,229,208,-87.6539,5.97
3.24849,253,230,-87.7018,5.97
3.22691,266,242,-87.7341,5.97
3.29289,231,208,-87.7333,5.97
3.65932,226,202,-87.8133,5.96
3.28311,245,225,-87.5182,5.97
3.16112,193,177,-87.385,5.98
3.28128,222,205,-87.4929,5.97
3.2742,244,222,-87.5643,5.97
3.15128,259,239,-87.5245,5.98
3.43777,231,211,-87.5613,5.96
3.05089,202,184,-87.5584,5.98
3.5869,242,219,-87.7193,5.96
3.2378,234,216,-87.4117,5.98
3.39047,237,215,-87.7995,5.97
3.11129,220,203,-87.418,5.98
3.09207,218,196,-87.6749,5.98
3.52223,215,194,-87.5536,5.96
3.45746,227,209,-87.5495,5.97
3.49649,224,203,-87.4528,5.96
3.34281,228,204,-87.6822,5.97
3.06717,214,192,-87.7065,5.98
3.16006,206,188,-87.4306,5.98
3.36162,229,209,-87.6376,5.97
3.36109,222,202,-87.4967,5.97
3.52188,265,240,-87.7581,5.96
3.17841,237,218,-87.4782,5.98
3.04801,260,240,-87.4845,5.98
3.11159,237,219,-87.4993,5.98
3.42838,239,222,-87.3849,5.97
3.45912,217,194,-87.6892,5.96
3.47892,214,196,-87.4834,5.96
3.60704,223,204,-87.6426,5.96
3.60361,214,195,-87.4755,5.96
3.29737,225,207,-87.4525,5.97
3.43825,229,210,-87.4844,5.97
3.49399,231,214,-87.4471,5.97
3.04732,214,196,-87.4547,5.99
3.26037,223,203,-87.6865,5.97
3.39089,232,210,-87.7382,5.97
3.49836,232,214,-87.5678,5.96
3.20556,208,191,-87.4302,5.98
3.08294,225,202,-87.648,5.98
3.3926,222,205,-87.4929,5.97
3.47105,226,206,-87.4899,5.97
3.2956,200,183,-87.3901,5.97
3.18709,213,194,-87.663,5.98
3.08729,232,213,-87.5266,5.98
3.13416,232,213,-87.4794,5.98
3.21911,208,192,-87.4336,5.98
3.31971,237,218,-87.5565,5.97
3.41796,249,226,-87.6377,5.96
3.52612,215,195,-87.5945,5.96
3.25803,230,208,-87.6556,5.97
3.34544,221,201,-87.4811,5.97
3.53831,257,234,-87.7139,5.96
3.27787,233,213,-87.4568,5.97
3.10459,198,182,-87.3897,5.98
3.58813,224,205,-87.5762,5.96
3.41316,208,191,-87.4398,5.97
3.54776,232,213,-87.477,5.96
3.48883,242,222,-87.5498,5.96
3.37072,234,215,-87.4945,5.97
3.07208,236,214,-87.7291,5.98
3.43426,230,212,-87.4321,5.97
3.06166,219,196,-87.8311,5.98
3.61335,219,200,-87.4956,5.96
3.33827,239,220,-87.4,5.97
3.36312,225,205,-87.6013,5.97
3.28722,218,196,-87.5628,5.97
3.17225,221,204,-87.5061,5.98
3.63158,247,223,-87.6208,5.95
3.47164,231,211,-87.4827,5.96
3.16421,223,205,-87.4304,5.98
3.24382,228,210,-87.5294,5.97
3.25698,238,218,-87.7146,5.97
3.56545,234,216,-87.4818,5.96
3.52118,226,209,-87.5244,5.96
3.08262,220,203,-87.4739,5.98
3.12739,238,216,-87.6465,5.98
3.46555,216,195,-87.7784,5.96
3.1898,233,212,-87.5625,5.98
3.45853,228,208,-87.5939,5.96
3.49702,223,202,-87.7074,5.96
3.47195,231,213,-87.4989,5.96
3.47426,214,197,-87.4347,5.97
3.51885,251,230,-87.6635,5.96
3.31669,213,195,-87.5894,5.97
3.42704,262,240,-87.5964,5.96
3.21944,216,196,-87.5668,5.98
3.60041,218,199,-87.4998,5.96
3.38825,228,207,-87.5416,5.97
3.46093,221,199,-87.6542,5.96
3.18197,238,217,-87.5974,5.98
3.56736,224,203,-87.4947,5.96
3.61726,216,196,-87.5597,5.96
3.09652,203,186,-87.3808,5.98
3.56989,213,191,-87.7242,5.96
3.46556,243,223,-87.4781,5.96
3.1705,214,197,-87.469,5.98
3.23384,225,203,-87.6219,5.97
3.26772,212,190,-87.8206,5.97
3.64339,243,223,-87.527,5.96
3.08663,229,210,-87.4971,5.98
3.56093,235,218,-87.4603,5.96
3.20662,199,181,-87.553,5.98
3.29076,210,191,-87.4892,5.97
3.48365,243,221,-87.5903,5.96
3.42694,228,210,-87.4116,5.97
3.48706,223,205,-87.4977,5.96
3.08839,222,201,-87.4844,5.98
3.65777,234,218,-87.4537,5.96
3.36056,229,208,-87.6483,5.97
3.17293,219,198,-87.6728,5.98
3.16056,244,222,-87.5731,5.98
3.27807,219,201,-87.5202,5.97
3.26063,221,203,-87.4375,5.98
3.54594,213,191,-87.7777,5.96
3.51681,225,208,-87.4064,5.96
3.52144,238,218,-87.5365,5.96
3.22892,235,214,-87.5689,5.98
3.52764,237,219,-87.4773,5.96
3.3986,240,223,-87.48,5.97
3.44979,234,214,-87.5509,5.97
3.15048,249,225,-87.7545,5.98
3.32502,231,210,-87.7713,5.97
3.31986,232,211,-87.7006,5.97
3.46848,218,196,-87.6119,5.96
3.4103,223,203,-87.5909,5.97
3.42326,233,210,-87.7072,5.96
3.52002,240,221,-87.5736,5.96
3.09685,226,207,-87.4827,5.98
3.05465,235,218,-87.4072,5.99
3.55379,194,177,-87.4395,5.96
3.34073,229,206,-87.6204,5.97
3.62627,237,214,-87.7911,5.96
3.14268,243,223,-87.5893,5.98
3.62261,215,197,-87.5969,5.96
3.28486,214,194,-87.6464,5.97
3.16472,201,182,-87.5286,5.98
3.37309,237,217,-87.5041,5.97
3.37366,248,229,-87.3864,5.97
3.52605,221,203,-87.4393,5.96
3.55041,241,219,-87.6528,5.96
3.04403,210,193,-87.3991,5.99
3.61165,206,187,-87.5853,5.96
3.21318,205,187,-87.4892,5.98
3.60166,227,209,-87.5153,5.96
3.49263,225,208,-87.4686,5.97
3.3737,231,211,-87.5642,5.97
3.09497,224,205,-87.5831,5.98
3.57109,234,211,-87.6116,5.96
3.06906,243,222,-87.7187,5.98
3.10486,214,194,-87.625,5.98
3.14367,228,204,-87.6654,5.98
3.07261,238,218,-87.4854,5.98
3.18719,230,211,-87.59,5.98
3.47509,259,235,-87.6263,5.96
3.04651,244,224,-87.5391,5.99
3.15608,208,191,-87.5114,5.98
3.58896,239,220,-87.5452,5.96
3.05884,230,211,-87.5516,5.98
3.3097,231,209,-87.7305,5.97
3.65726,219,197,-87.7503,5.96
3.47269,209,190,-87.6424,5.96
3.48543,211,193,-87.5226,5.96
3.46378,215,197,-87.3888,5.97
3.58861,240,218,-87.6271,5.96
3.41005,214,195,-87.6134,5.97
3.52064,253,235,-87.4822,5.96
3.56,207,190,-87.496,5.96
3.17747,236,213,-87.6278,5.98
3.62844,221,204,-87.3994,5.96
3.3401,207,189,-87.4417,5.97
3.22237,224,205,-87.5909,5.98
3.43012,270,247,-87.6369,5.96
3.63731,230,209,-87.6775,5.95
3.19382,252,233,-87.4128,5.98
3.37178,224,207,-87.4813,5.97
3.19614,234,215,-87.5962,5.98
3.11749,223,201,-87.7551,5.98
3.37342,219,202,-87.4576,5.97
3.12817,232,213,-87.5858,5.98
3.41888,230,212,-87.4571,5.97
3.51375,255,232,-87.6011,5.96
3.3376,236,217,-87.4518,5.97
3.15851,222,200,-87.766,5.98
3.14745,225,206,-87.4721,5.98
3.37259,227,208,-87.5425,5.97
3.51547,237,213,-87.7665,5.96
3.26692,228,210,-87.5068,5.97
3.09372,221,196,-87.8062,5.98
3.60024,215,197,-87.4984,5.96
3.14178,209,186,-87.8369,5.98
3.33075,236,216,-87.5665,5.97
3.64297,214,193,-87.7765,5.96
3.35056,221,204,-87.4295,5.97
3.47401,216,197,-87.5225,5.96
3.46285,211,194,-87.4291,5.97
3.42889,227,205,-87.7506,5.97
3.35901,247,226,-87.6183,5.97
3.47374,224,202,-87.7322,5.96
3.07577,216,197,-87.6405,5.98
3.55099,246,225,-87.5625,5.96
3.35083,251,232,-87.4476,5.97
3.57789,229,209,-87.5445,5.96
3.41226,225,203,-87.6854,5.97
3.53379,213,195,-87.4519,5.96
3.06873,223,199,-87.7212,5.98
3.4894,243,220,-87.7113,5.96
3.04866,234,216,-87.4592,5.99
3.3704,215,199,-87.4446,5.97
3.21808,209,193,-87.3834,5.98
3.59141,220,199,-87.6245,5.96
3.33175,241,221,-87.5767,5.97
3.3704,204,182,-87.7413,5.97
3.11888,225,204,-87.7868,5.98
3.45861,226,208,-87.4734,5.97
3.11019,203,186,-87.4571,5.98
3.29116,241,221,-87.4877,5.97
3.22608,221,203,-87.5136,5.98
3.6003,228,209,-87.6149,5.96
3.05714,255,232,-87.6962,5.98
3.57041,224,203,-87.6484,5.96
3.66195,258,239,-87.4847,5.96
3.51383,256,233,-87.6447,5.96
3.39085,220,200,-87.4982,5.97
3.64818,235,216,-87.5449,5.96
3.3257,235,216,-87.4466,5.97
3.59977,223,204,-87.4858,5.96
3.65681,210,191,-87.4941,5.96
3.13141,217,195,-87.7038,5.98
3.49044,229,206,-87.7134,5.96
3.13063,217,200,-87.505,5.98
3.63731,233,215,-87.4298,5.96
3.15223,219,201,-87.478,5.98
3.60931,241,217,-87.7116,5.96
3.05509,214,194,-87.5694,5.98
3.21062,218,196,-87.7021,5.98
3.28205,245,223,-87.679,5.97
3.58784,246,224,-87.5661,5.96
3.10352,217,197,-87.5969,5.98
3.45612,227,210,-87.3716,5.97
3.48339,214,193,-87.7045,5.96
3.6221,250,225,-87.7794,5.96
3.42405,205,187,-87.4891,5.97
3.1208,227,207,-87.5639,5.98
3.51797,236,214,-87.7413,5.96
3.14263,213,193,-87.5526,5.98
3.55591,205,187,-87.5683,5.96
3.20267,210,189,-87.8032,5.98
3.19475,223,202,-87.5407,5.98
3.16293,212,193,-87.5757,5.98
3.31146,224,205,-87.5742,5.97
3.54333,245,221,-87.8172,5.96
3.37831,219,200,-87.5648,5.97
3.20432,257,236,-87.5688,5.98
3.41569,225,208,-87.4538,5.97
3.6073,247,227,-87.5405,5.96
3.11261,249,227,-87.5698,5.98
3.11801,244,220,-87.6597,5.98
3.30209,224,206,-87.4259,5.97
3.05792,222,206,-87.3802,5.99
3.19082,239,217,-87.593,5.98
3.2605,222,203,-87.5058,5.97
3.24644,247,225,-87.5801,5.97
3.29809,249,226,-87.6589,5.97
3.36843,220,200,-87.5791,5.97
3.47098,233,215,-87.574,5.97
3.1628,222,197,-87.7606,5.98
3.49838,233,212,-87.7192,5.96
3.27718,219,201,-87.4923,5.97
3.491,218,201,-87.4251,5.96
3.11031,215,198,-87.4951,5.98
3.57971,226,203,-87.7621,5.96
3.05114,243,225,-87.3915,5.99
3.58425,219,200,-87.5529,5.96
3.43156,225,203,-87.7072,5.96
3.44628,243,221,-87.6621,5.96
3.57269,233,212,-87.6606,5.96
3.2391,223,203,-87.6804,5.97
3.44725,219,199,-87.6595,5.97
3.11798,235,218,-87.4822,5.98
3.44433,228,210,-87.4591,5.97
3.42085,221,200,-87.6515,5.96
3.37422,241,220,-87.4917,5.97
3.23025,244,224,-87.5105,5.98
3.17302,237,213,-87.6886,5.98
3.16086,218,198,-87.5851,5.98
3.25257,234,212,-87.688,5.97
3.37364,213,193,-87.6458,5.97
3.11213,259,235,-87.7249,5.98
3.35653,214,193,-87.6193,5.97
3.40147,239,222,-87.4365,5.97
3.50058,216,196,-87.6764,5.96
3.369,241,220,-87.6889,5.97
3.21455,202,186,-87.482,5.98
3.48326,240,218,-87.819,5.96
3.60884,236,220,-87.4247,5.96
3.60201,218,196,-87.8096,5.96
3.15893,214,193,-87.5864,5.98
3.44134,228,208,-87.5831,5.97
3.36827,202,184,-87.6035,5.97
3.21775,218,199,-87.6209,5.98
3.44732,225,206,-87.4432,5.97
3.29893,236,213,-87.8114,5.97
3.17298,239,219,-87.5715,5.98
3.58828,218,199,-87.4699,5.96
3.19894,235,214,-87.5718,5.98
3.08471,225,207,-87.4102,5.98
3.49901,208,189,-87.6228,5.96
3.39265,206,185,-87.8204,5.97
3.43136,254,232,-87.6186,5.96
3.08706,197,180,-87.4719,5.99
3.56569,252,230,-87.6826,5.96
3.5895,206,190,-87.4447,5.96
3.63914,228,206,-87.5564,5.96
3.08709,217,199,-87.3911,5.98
3.05481,248,230,-87.5525,5.99
3.43075,238,222,-87.3944,5.97
3.51626,248,224,-87.7566,5.96
3.12934,216,197,-87.5341,5.98
3.25105,223,205,-87.5073,5.97
3.39607,224,204,-87.5681,5.97
3.2704,211,191,-87.5105,5.97
3.3046,227,208,-87.4803,5.97
3.214,204,187,-87.426,5.98
3.23285,233,214,-87.5788,5.98
3.41033,222,204,-87.547,5.97
3.59094,224,205,-87.5553,5.96
3.20214,248,226,-87.6548,5.97
3.06221,238,221,-87.4332,5.98
3.05482,218,196,-87.6152,5.98
3.11144,224,202,-87.6882,5.98
3.47291,222,200,-87.6998,5.96
3.06444,218,199,-87.5806,5.98
3.50231,228,204,-87.7289,5.96
3.54369,241,222,-87.448,5.96
3.41202,220,200,-87.6285,5.97
3.17318,239,219,-87.6266,5.98
3.23183,231,212,-87.5641,5.97
3.49324,228,207,-87.595,5.96
3.40149,253,232,-87.6104,5.97
3.49784,225,203,-87.782,5.96
3.56498,245,223,-87.6379,5.96
3.575,231,213,-87.4247,5.96
3.3344,238,216,-87.7057,5.97
3.08493,219,200,-87.4767,5.98
3.60535,221,205,-87.4746,5.96
3.60883,217,201,-87.3858,5.96
3.5721,236,216,-87.6229,5.96
3.46591,244,222,-87.7164,5.96
3.52034,208,187,-87.6955,5.96
3.51105,228,209,-87.5388,5.96
3.61477,239,218,-87.7246,5.96
3.36757,211,193,-87.5852,5.97
3.10198,214,195,-87.4677,5.98
3.29984,222,201,-87.6702,5.97
3.34895,210,192,-87.5181,5.97
3.23199,236,217,-87.4577,5.97
3.25905,246,223,-87.773,5.97
3.42848,205,185,-87.6653,5.97
3.1435,250,227,-87.6724,5.98
3.38562,241,219,-87.7285,5.97
3.0611,238,218,-87.5407,5.98
3.23047,223,204,-87.6165,5.97
3.65341,223,207,-87.4414,5.96
3.12404,216,194,-87.6735,5.98
3.2314,246,224,-87.6729,5.97
3.51979,213,195,-87.423,5.96
3.51624,221,199,-87.804,5.96
3.14604,207,187,-87.6362,5.98
3.46784,239,219,-87.6171,5.97
3.62403,220,202,-87.5003,5.96
3.48473,240,220,-87.4448,5.96
3.16486,229,209,-87.5116,5.98
3.49754,233,216,-87.4046,5.96
3.23704,208,191,-87.475,5.98
3.10932,242,224,-87.4516,5.98
3.53142,216,198,-87.4547,5.96
3.24693,268,243,-87.7652,5.97
3.29527,248,224,-87.7073,5.97
3.32322,252,231,-87.4793,5.97
3.50935,225,207,-87.5414,5.96
3.26531,210,192,-87.4049,5.97
3.07683,213,190,-87.7288,5.98
3.65505,227,210,-87.436,5.96
3.22612,239,216,-87.6086,5.97
3.07322,230,212,-87.4072,5.98
3.14932,215,197,-87.4662,5.98
3.24879,203,183,-87.7296,5.97
3.54864,228,211,-87.43,5.96
3.50712,262,242,-87.5056,5.96
3.32482,250,230,-87.488,5.97
3.60625,215,196,-87.4936,5.96
3.1519,222,202,-87.5516,5.98
3.19302,213,193,-87.679,5.98
3.552,218,197,-87.7947,5.96
3.12183,194,176,-87.4707,5.98
3.46978,219,197,-87.6682,5.96
3.21853,208,190,-87.4862,5.98
3.21186,241,220,-87.596,5.98
3.05968,230,211,-87.5112,5.98
3.30102,243,225,-87.4598,5.97
3.27249,223,200,-87.6878,5.97
3.44527,218,200,-87.422,5.97
3.59355,235,218,-87.4671,5.96
3.4738,241,222,-87.6529,5.96
3.60573,227,208,-87.4611,5.96
3.38574,223,204,-87.4869,5.97
3.42033,218,195,-87.7979,5.97
3.28498,224,205,-87.4314,5.97
3.45468,240,219,-87.6827,5.96
3.54502,233,216,-87.4068,5.96
3.44109,226,208,-87.5358,5.97
3.36033,252,228,-87.693,5.97
3.41257,224,205,-87.5112,5.97
3.1001,217,199,-87.5078,5.98
3.64124,233,213,-87.7278,5.96
3.43522,218,200,-87.486,5.97
3.44165,237,217,-87.686,5.96
3.18512,219,202,-87.44,5.98
3.24404,242,221,-87.7343,5.97
3.4562,205,187,-87.4854,5.97
3.20806,202,184,-87.5599,5.98
3.14333,244,224,-87.4924,5.98
3.28533,259,235,-87.6318,5.97
3.50189,228,206,-87.6261,5.96
3.14566,235,214,-87.6337,5.98
3.65541,243,224,-87.5096,5.96
3.49022,218,195,-87.7454,5.96
3.46837,243,220,-87.7268,5.96
3.04903,239,222,-87.4587,5.99
3.55056,238,220,-87.4701,5.96
3.19546,226,207,-87.4684,5.98
3.47865,228,209,-87.6162,5.96
3.50764,256,236,-87.5659,5.96
3.33071,252,232,-87.5444,5.97
3.46314,226,207,-87.5678,5.97
3.59887,245,223,-87.7476,5.96
3.39336,215,198,-87.4077,5.97
3.23928,219,202,-87.4219,5.98
3.31951,259,240,-87.4098,5.97
3.66496,229,208,-87.5949,5.95
3.44936,234,214,-87.4779,5.96
3.19216,250,224,-87.7208,5.97
3.09183,247,223,-87.7484,5.98
3.58497,231,212,-87.5994,5.96
3.22907,215,197,-87.5239,5.98
3.58715,227,207,-87.5991,5.96
3.20794,242,224,-87.4487,5.98
3.39775,243,224,-87.5089,5.97
3.15431,228,211,-87.4522,5.98
3.51946,256,237,-87.4264,5.96
3.57763,216,196,-87.6479,5.96
3.37253,220,203,-87.4393,5.97
3.14195,212,193,-87.5087,5.98
3.3274,201,183,-87.4835,5.97
3.65721,216,197,-87.5427,5.96
3.63204,240,221,-87.6272,5.96
3.62821,222,200,-87.6448,5.95
3.24099,228,207,-87.663,5.98
3.29405,245,225,-87.5218,5.97
3.55765,216,196,-87.5116,5.96
3.20556,253,233,-87.5544,5.98
3.27717,226,205,-87.6452,5.97
3.46356,229,210,-87.493,5.96
3.65774,234,212,-87.728,5.95
3.12002,218,200,-87.4967,5.98
3.4054,207,188,-87.5567,5.97
3.36098,212,196,-87.4609,5.97
3.15705,250,232,-87.451,5.98
3.60646,230,213,-87.4163,5.96
3.06256,212,194,-87.4888,5.98
3.43649,225,203,-87.5949,5.96
3.53588,222,203,-87.5905,5.96
3.32829,242,223,-87.4645,5.97
3.62962,219,199,-87.6642,5.96
3.50941,226,207,-87.5373,5.96
3.16872,228,210,-87.4626,5.98
3.4309,232,210,-87.6495,5.97
3.26833,233,214,-87.5762,5.97
3.30303,205,188,-87.5268,5.97
3.04796,225,208,-87.4213,5.99
3.43612,238,221,-87.4486,5.97
3.54195,224,206,-87.3852,5.96
3.59374,250,228,-87.7134,5.96
3.33421,236,217,-87.5184,5.97
3.26761,233,216,-87.4387,5.98
3.4391,234,217,-87.4825,5.97
3.32816,245,225,-87.512,5.97
3.21857,237,219,-87.4886,5.98
3.40847,223,202,-87.5583,5.97
3.46244,208,188,-87.6851,5.96
3.12999,229,208,-87.5944,5.98
3.24435,226,208,-87.4557,5.97
3.38039,218,198,-87.6238,5.97
3.4921,210,190,-87.6764,5.96
3.43821,240,221,-87.4922,5.97
3.41205,237,219,-87.4778,5.97
3.50641,232,211,-87.6105,5.96
3.42396,239,216,-87.737,5.97
3.61669,258,238,-87.5136,5.96
3.52196,219,198,-87.6838,5.96
3.28342,239,218,-87.5457,5.97
3.65375,242,219,-87.6322,5.95
3.6535,244,226,-87.4741,5.96
3.50329,212,193,-87.4904,5.97
3.20083,231,213,-87.5066,5.98
3.6488,210,189,-87.7754,5.96
3.39673,229,205,-87.8042,5.97
3.35444,192,175,-87.453,5.97
3.29355,246,226,-87.498,5.97
3.49287,220,202,-87.4653,5.96
3.10808,247,225,-87.6355,5.98
3.20092,229,211,-87.5151,5.98
3.37264,236,215,-87.6,5.97
3.6269,213,193,-87.634,5.96
3.60586,224,200,-87.795,5.96
3.10797,232,214,-87.5526,5.98
3.59849,217,195,-87.681,5.96
3.57887,207,189,-87.508,5.96
3.31472,245,223,-87.7069,5.97
3.14458,248,229,-87.4699,5.98
3.54088,218,201,-87.517,5.96
3.29212,202,180,-87.7184,5.97
3.52414,217,197,-87.5635,5.96
3.23961,224,203,-87.4928,5.97
3.39241,215,198,-87.3786,5.97
3.62871,232,211,-87.7643,5.96
3.23853,232,211,-87.6074,5.97
3.27438,219,197,-87.7164,5.97
3.48003,215,198,-87.4046,5.97
3.17408,225,204,-87.5769,5.98
3.3499,222,204,-87.5308,5.97
3.44835,207,190,-87.4586,5.97
3.27782,233,214,-87.577,5.97
3.39632,208,191,-87.4023,5.97
3.53138,223,206,-87.473,5.96
3.53624,239,216,-87.8087,5.96
3.22823,236,217,-87.6805,5.97
3.50852,235,215,-87.6182,5.96
3.41334,214,194,-87.6964,5.97
3.34933,230,206,-87.7093,5.97
3.38595,227,209,-87.4565,5.97
3.36758,213,193,-87.5511,5.97
3.1603,257,236,-87.5836,5.98
3.11826,226,206,-87.6223,5.98
3.50274,207,189,-87.4595,5.97
3.06766,221,203,-87.475,5.99
3.31411,250,226,-87.7022,5.97
3.36523,250,230,-87.6343,5.97
3.09222,215,194,-87.6661,5.98
3.49131,230,212,-87.5139,5.96
3.45571,239,221,-87.6187,5.97
3.22898,223,204,-87.5433,5.98
3.22582,235,216,-87.6257,5.98
3.16363,227,207,-87.4795,5.98
3.18036,236,219,-87.4727,5.98
3.65735,237,213,-87.7756,5.95
3.64385,222,201,-87.5345,5.96
3.56005,241,219,-87.705,5.96
3.57263,241,217,-87.7526,5.96
3.22139,229,210,-87.4797,5.98
3.66428,213,195,-87.4604,5.96
3.61893,209,188,-87.7789,5.96
3.24238,236,214,-87.665,5.97
3.62215,224,204,-87.643,5.96
3.04545,216,197,-87.5787,5.99
3.2196,232,215,-87.5212,5.98
3.12109,208,190,-87.4466,5.98
3.14022,239,216,-87.7368,5.98
3.10538,213,194,-87.5886,5.98
3.55082,214,196,-87.4453,5.96
3.37816,219,200,-87.5512,5.97
3.62162,218,201,-87.4317,5.96
3.56799,229,207,-87.6576,5.96
3.34385,235,217,-87.4801,5.97
3.04338,197,179,-87.5187,5.98
3.15029,244,220,-87.7224,5.98
3.2092,239,214,-87.773,5.97
3.63574,213,196,-87.4471,5.96
3.49893,202,183,-87.5932,5.96
3.32151,217,197,-87.6034,5.97
3.26105,241,219,-87.6454,5.97
3.29748,239,218,-87.5858,5.97
3.20954,219,202,-87.5042,5.98
3.39104,225,201,-87.7276,5.97
3.05591,224,205,-87.5213,5.99
3.06917,229,213,-87.4745,5.99
3.44642,199,181,-87.5699,5.97
3.46178,229,212,-87.4049,5.97
3.53204,217,199,-87.3804,5.96
3.15901,247,229,-87.4205,5.98
3.57298,239,218,-87.5863,5.96
3.34543,240,220,-87.6081,5.97
3.57727,233,213,-87.5002,5.96
3.63628,237,218,-87.5885,5.96
3.51408,221,202,-87.4997,5.96
3.50732,213,193,-87.6094,5.96
3.36156,204,186,-87.5413,5.97
3.56595,222,203,-87.5312,5.96
3.58364,217,199,-87.552,5.96
3.16488,233,210,-87.6248,5.98
3.54733,244,225,-87.5265,5.96
3.45688,226,206,-87.5291,5.97
3.1717,233,211,-87.6898,5.98
3.45254,225,206,-87.5209,5.96
3.45796,226,205,-87.7774,5.96
3.06672,230,212,-87.4977,5.99
3.20303,226,206,-87.5737,5.98
3.28476,236,217,-87.5696,5.97
3.06855,215,197,-87.5302,5.99
3.21091,209,189,-87.6411,5.97
3.28235,219,196,-87.6925,5.97
3.05383,223,204,-87.5379,5.98
3.06602,217,196,-87.7205,5.98
3.64883,250,231,-87.5062,5.96
3.52733,237,219,-87.4431,5.96
3.15997,219,198,-87.639,5.98
3.66734,251,230,-87.5273,5.96
3.63511,220,198,-87.743,5.95
3.45498,242,221,-87.5451,5.96
3.62751,225,205,-87.5261,5.96
3.23003,217,200,-87.4245,5.98
3.48042,238,220,-87.4365,5.96
3.59275,246,225,-87.5771,5.96
3.21855,245,222,-87.6574,5.97
3.55998,241,224,-87.4334,5.96
3.28386,230,208,-87.7001,5.97
3.18494,208,188,-87.6199,5.98
3.09789,223,203,-87.5219,5.98
3.1253,242,222,-87.5214,5.98
3.38129,237,215,-87.7606,5.97
3.30164,231,209,-87.7373,5.97
3.14711,240,220,-87.6614,5.98
3.42502,197,179,-87.5112,5.97
3.47097,227,206,-87.5144,5.96
3.15377,230,212,-87.4863,5.98
3.11832,241,219,-87.6187,5.98
3.22609,217,197,-87.5541,5.98
3.2657,246,222,-87.7415,5.97
3.5792,237,217,-87.5835,5.96
3.64603,223,203,-87.6995,5.96
3.45893,257,236,-87.6168,5.97
3.50254,213,193,-87.6741,5.96
3.52132,208,190,-87.4573,5.96
3.44769,228,207,-87.6033,5.96
3.33312,243,225,-87.4189,5.97
3.57225,242,223,-87.4801,5.96
3.1382,252,231,-87.5455,5.98
3.40663,228,207,-87.7942,5.97
3.32605,214,196,-87.5556,5.97
3.22899,247,227,-87.5161,5.98
3.57882,214,196,-87.4589,5.96
3.15946,253,231,-87.7389,5.98
3.43276,249,229,-87.4992,5.96
3.46139,262,240,-87.6503,5.97
3.62722,232,216,-87.372,5.96
3.05244,233,212,-87.6915,5.98
3.26684,271,249,-87.5488,5.97
3.56418,210,194,-87.4278,5.96
3.41992,240,216,-87.6793,5.96
3.12585,230,212,-87.4184,5.98
3.36026,213,191,-87.7543,5.97
3.58054,240,220,-87.5969,5.96
3.34522,197,179,-87.4846,5.97
3.60915,232,214,-87.4585,5.96
3.5685,266,245,-87.5594,5.96
3.63689,251,232,-87.459,5.96
3.43092,236,218,-87.4833,5.97
3.10297,217,199,-87.4112,5.98
3.20632,234,213,-87.5478,5.98
3.5494,213,193,-87.5599,5.96
3.56941,245,227,-87.4483,5.96
3.59009,264,243,-87.6425,5.96
3.29082,213,192,-87.6837,5.97
3.61525,214,194,-87.5658,5.96
3.43378,213,194,-87.5322,5.97
3.0652,218,198,-87.5855,5.98
3.32036,224,207,-87.4861,5.97
3.463,257,234,-87.6426,5.96
3.54512,242,221,-87.5749,5.96
3.14762,202,183,-87.602,5.98
3.64261,248,227,-87.5141,5.96
3.38483,207,186,-87.668,5.97
3.3321,237,215,-87.5919,5.97
3.0971,251,230,-87.5203,5.98
3.52539,203,184,-87.5895,5.96
3.50374,217,195,-87.6396,5.96
3.21292,219,199,-87.626,5.98
3.50984,231,213,-87.396,5.96
3.08895,238,220,-87.4958,5.98
3.42861,220,196,-87.6928,5.96
3.3112,221,202,-87.5097,5.97
3.39318,233,213,-87.5175,5.97
3.44327,245,223,-87.7002,5.96
3.43832,267,243,-87.7513,5.96
3.28275,227,205,-87.6535,5.97
3.37214,245,223,-87.7147,5.97
3.61926,241,219,-87.6656,5.96
3.65158,223,207,-87.4122,5.96
3.39629,231,207,-87.7014,5.96
3.26935,241,224,-87.4857,5.98
3.22428,246,227,-87.5823,5.98
3.63986,248,228,-87.5096,5.96
3.51726,237,215,-87.5423,5.96
3.55857,239,218,-87.7942,5.96
3.36875,227,208,-87.602,5.97
