dVmax,ADP90,ADP50,Vreps,tdV
2.84925,111,101,-74.1129,5.74
3.23312,156,143,-83.2525,5.91
3.02749,150,138,-80.2947,5.86
2.82383,82,72,-76.3226,5.8
3.36546,141,130,-83.8537,5.91
3.32599,151,140,-80.0304,5.84
3.17322,105,97,-72.266,5.69
3.15606,109,101,-71.903,5.69
3.29715,174,163,-77.5621,5.79
2.89176,142,131,-78.0613,5.82
3.24392,170,156,-84.6683,5.93
3.06775,151,139,-81.3032,5.87
3.12323,75,67,-72.4691,5.7
2.9602,162,152,-72.517,5.7
3.5628,170,156,-86.2709,5.95
2.92785,172,160,-75.9272,5.77
2.84543,121,111,-73.4679,5.73
3.04283,94,83,-84.4563,5.95
3.10142,72,65,-72.7221,5.71
2.84786,158,147,-75.4479,5.77
3.10222,119,110,-70.6078,5.66
2.92772,166,154,-77.073,5.8
3.29133,175,161,-85.1141,5.94
3.24872,160,149,-76.6263,5.77
3.5599,192,178,-84.7546,5.92
2.84699,80,71,-76.1952,5.79
3.15829,163,153,-72.9355,5.7
3.21478,152,142,-73.7986,5.72
3.21535,168,154,-85.0018,5.94
3.01477,115,105,-73.1575,5.72
2.83505,151,140,-73.6174,5.73
3.04825,102,92,-76.1505,5.78
3.35474,187,173,-83.6568,5.9
3.26487,186,173,-81.9645,5.88
3.38565,142,133,-71.7862,5.67
3.3894,179,169,-72.8161,5.69
3.04168,103,95,-70.6501,5.67
3.16339,169,158,-74.6628,5.74
3.378,163,153,-75.8213,5.75
3.18117,179,165,-81.4647,5.87
3.37908,140,129,-82.2969,5.88
2.9873,152,141,-74.9238,5.75
3.22355,111,99,-86.4889,5.98
3.08916,138,129,-70.9498,5.67
2.92015,160,148,-75.2952,5.76
2.82887,105,95,-74.1065,5.75
3.16574,119,107,-82.4242,5.9
3.12227,139,128,-79.1737,5.83
3.24903,173,163,-70.7622,5.65
3.13322,147,138,-72.0744,5.69
3.112,138,127,-80.9139,5.87
3.39139,187,176,-73.4283,5.7
3.40742,172,161,-77.3426,5.78
3.1586,108,99,-77.5316,5.8
2.94755,169,156,-79.3455,5.84
3.28429,182,170,-76.5934,5.77
3.32478,163,153,-72.0226,5.68
3.5719,208,193,-87.0645,5.96
3.12896,131,118,-84.6365,5.94
3.21291,138,128,-74.7008,5.74
2.9344,139,129,-75.1798,5.76
3.19859,183,170,-79.6213,5.83
3.31646,167,154,-82.7627,5.89
3.33691,139,127,-82.723,5.89
3.28189,113,103,-79.7752,5.84
2.98377,97,85,-84.8721,5.96
3.40807,197,185,-77.4236,5.78
3.0909,170,159,-75.6104,5.76
3.05204,114,102,-86.2042,5.98
3.56082,116,106,-85.1375,5.94
3.02848,160,150,-73.0839,5.71
2.81838,104,95,-72.004,5.7
3.35485,151,140,-76.6776,5.77
3.27699,106,95,-85.8408,5.96
2.81902,93,84,-71.0796,5.69
3.03108,144,132,-79.7721,5.85
3.42569,126,116,-79.8627,5.83
2.85139,143,133,-74.9976,5.76
3.30473,169,156,-81.1018,5.86
3.23282,158,144,-84.7774,5.93
3.5322,146,134,-84.3635,5.92
3.06739,162,151,-73.1574,5.71
3.02272,156,145,-73.2971,5.72
3.05499,136,126,-75.2377,5.75
2.96853,101,91,-78.5288,5.83
3.30668,158,146,-81.4405,5.87
3.02632,156,143,-80.2438,5.85
3.37808,160,149,-79.6529,5.83
3.00828,150,136,-85.3775,5.96
2.82936,113,103,-75.1044,5.77
3.13905,187,172,-84.0004,5.92
3.49109,135,124,-83.0975,5.9
2.96941,179,166,-79.6923,5.85
2.83487,134,125,-71.3566,5.69
2.88569,123,114,-70.5833,5.67
3.12982,80,72,-75.2878,5.76
3.06261,121,112,-72.4069,5.7
3.19889,156,145,-74.9186,5.74
2.93753,177,163,-79.6938,5.85
3.17492,135,124,-79.1031,5.83
3.22075,180,169,-76.3393,5.77
3.16129,161,152,-71.3696,5.67
3.01796,144,134,-72.5628,5.7
3.15572,130,118,-84.0662,5.93
3.0488,139,129,-74.907,5.75
3.17279,151,142,-71.5444,5.67
3.04194,103,95,-71.4839,5.68
3.161,163,152,-79.1183,5.83
3.43649,203,188,-85.2038,5.93
3.02108,154,143,-76.6439,5.78
3.18401,171,159,-78.258,5.81
3.43384,138,125,-87.0502,5.97
3.36229,182,172,-71.8799,5.67
3.32679,104,95,-75.3642,5.75
3.22887,157,148,-70.8789,5.66
3.31741,191,179,-78.543,5.81
3.21957,172,162,-72.9339,5.7
3.37625,158,147,-79.0209,5.81
3.01704,151,141,-69.7833,5.64
3.06347,159,146,-81.5989,5.88
3.21999,98,89,-79.5931,5.84
3.32238,124,115,-74.6035,5.73
3.10585,162,149,-81.6959,5.88
3.02833,130,118,-84.7576,5.95
3.31476,153,140,-82.5893,5.89
3.29873,141,132,-72.0976,5.68
3.27486,112,102,-81.4242,5.87
3.4755,159,146,-84.9435,5.93
2.94634,121,112,-72.6279,5.71
3.49035,196,183,-82.4621,5.88
2.88503,103,93,-78.9455,5.84
3.15012,105,93,-85.3413,5.96
3.11732,82,75,-71.7155,5.69
3.36744,186,173,-80.607,5.84
3.20509,111,99,-86.6565,5.98
3.03172,168,157,-72.4579,5.7
3.38714,136,126,-74.1839,5.72
3.11281,85,77,-74.9957,5.75
2.84224,151,141,-68.7204,5.63
3.43122,144,133,-79.6138,5.83
3.36419,125,113,-85.8045,5.96
3.1449,186,173,-79.2871,5.83
3.04119,124,111,-85.6115,5.96
3.07393,109,100,-71.0293,5.67
3.27997,182,169,-82.1271,5.88
3.07757,176,163,-82.2736,5.89
3.18387,141,130,-79.5913,5.84
2.87281,90,81,-71.3967,5.69
2.83564,160,148,-77.8014,5.82
3.11415,132,120,-81.8557,5.89
3.32275,170,159,-77.4577,5.78
3.0887,127,117,-78.1343,5.81
2.90952,147,137,-69.9857,5.65
2.8214,142,132,-69.2632,5.64
2.8749,97,87,-73.9842,5.74
2.94777,155,144,-73.0971,5.72
3.35687,118,108,-80.2582,5.85
3.15692,87,78,-77.9118,5.81
3.32264,177,164,-82.0779,5.88
3.3714,179,167,-81.7083,5.87
3.11366,172,161,-73.4061,5.71
3.23791,147,136,-77.4856,5.79
3.15106,115,104,-83.3838,5.92
3.08708,111,103,-71.3403,5.68
3.1549,163,153,-74.232,5.73
3.31888,191,177,-84.914,5.93
3.29685,163,151,-82.9976,5.9
3.38266,175,164,-75.7193,5.75
3.13523,175,164,-73.2083,5.71
3.16706,163,153,-72.2094,5.69
2.81828,117,107,-75.2046,5.77
3.41572,143,132,-82.8887,5.89
3.25997,181,169,-79.5442,5.83
3.19536,150,140,-74.2809,5.73
2.98645,101,90,-79.3534,5.85
3.47151,197,183,-84.677,5.92
2.94242,159,148,-76.5735,5.79
2.96216,155,145,-71.1113,5.67
2.92717,153,141,-80.3947,5.86
2.99022,178,164,-82.571,5.9
3.04418,172,161,-75.0198,5.75
3.02393,166,155,-75.9648,5.77
2.84539,138,128,-71.3076,5.69
3.20951,179,166,-80.9068,5.86
2.89703,80,72,-72.3372,5.71
3.55442,107,96,-87.1313,5.98
3.21639,155,144,-76.6567,5.77
3.61063,132,121,-87.0241,5.97
3.08529,75,67,-71.5551,5.69
3.20334,99,88,-85.0456,5.95
3.35914,135,123,-85.1245,5.94
3.21365,176,165,-73.1169,5.7
3.26227,190,178,-77.6254,5.79
3.11895,143,134,-73.1434,5.71
3.0392,111,102,-73.3475,5.72
3.30871,151,141,-74.4411,5.73
2.94841,157,145,-80.0033,5.85
3.21848,161,152,-72.0419,5.68
3.00477,107,98,-75.1993,5.76
3.01367,175,162,-81.2503,5.87
3.06463,138,128,-72.7662,5.7
3.03938,149,136,-83.714,5.92
3.10672,103,93,-78.4597,5.82
3.1439,154,144,-72.1134,5.69
3.10604,148,137,-76.6354,5.78
3.37849,148,137,-77.7975,5.79
3.34175,168,156,-80.8987,5.85
3.15133,152,142,-73.7453,5.72
3.10541,165,154,-73.6112,5.72
3.36077,196,183,-81.2374,5.86
2.84058,119,110,-73.3042,5.73
3.22325,177,166,-74.8078,5.74
3.10557,87,77,-81.7205,5.89
2.99105,169,158,-75.3486,5.76
2.87666,136,126,-71.8899,5.7
2.96552,167,154,-78.9286,5.83
3.35414,188,176,-80.4692,5.84
3.3282,184,173,-74.4756,5.72
3.15582,161,151,-74.2451,5.73
3.35956,155,143,-80.1917,5.84
3.24257,161,150,-74.4711,5.73
3.36596,195,182,-81.0529,5.85
3.02582,97,86,-82.838,5.92
3.00317,162,151,-72.8431,5.71
3.05172,169,158,-75.266,5.75
3.1185,168,158,-74.0586,5.73
2.99681,139,129,-73.3085,5.72
2.92567,130,119,-76.9185,5.8
3.22162,143,132,-79.416,5.83
2.93893,73,65,-70.4357,5.67
3.39031,111,101,-80.7171,5.86
3.22514,127,117,-77.6738,5.8
3.50652,189,175,-84.082,5.91
2.88245,131,121,-73.0221,5.72
3.03277,122,111,-80.4662,5.86
2.97165,118,109,-72.9995,5.72
3.20475,155,144,-79.0239,5.82
3.09078,115,106,-73.2887,5.72
2.98718,141,132,-71.6136,5.68
3.27847,181,170,-74.2747,5.72
2.91115,141,130,-73.477,5.73
3.43547,202,189,-80.8278,5.85
3.11192,112,102,-76.0214,5.77
3.09228,128,115,-85.2007,5.95
2.96313,134,123,-75.4144,5.76
2.98869,153,141,-79.3314,5.84
3.09926,170,156,-82.6158,5.9
2.83589,114,105,-73.6694,5.74
2.86991,143,131,-80.1619,5.86
2.8815,127,116,-77.6841,5.81
2.85476,157,145,-75.6985,5.77
3.11931,180,166,-82.4322,5.89
2.82452,102,92,-72.4801,5.71
2.96396,160,149,-70.9552,5.67
3.62999,129,117,-87.1203,5.97
3.12648,178,167,-77.0044,5.78
3.40976,147,137,-78.1517,5.8
2.98607,125,114,-79.21,5.84
3.02737,115,103,-83.5883,5.93
2.91542,159,148,-71.5583,5.69
3.52024,201,188,-82.8498,5.88
2.86361,140,128,-80.2159,5.86
3.30747,149,140,-71.2769,5.66
2.91671,118,109,-73.0932,5.72
3.08874,183,168,-85.2949,5.95
3.3436,181,171,-72.1461,5.68
3.27096,183,172,-76.4971,5.77
3.38697,165,152,-84.9211,5.93
3.28857,95,86,-78.6475,5.82
3.37512,136,127,-73.1851,5.7
2.82603,69,61,-72.7188,5.72
2.83407,154,144,-69.8943,5.66
3.12211,178,166,-75.3704,5.75
2.91687,103,93,-75.8811,5.78
2.84123,132,121,-75.2963,5.77
3.28351,149,140,-71.995,5.68
2.98442,136,125,-79.5775,5.85
3.2945,141,131,-79.5316,5.83
2.87845,155,142,-81.043,5.88
3.3262,171,161,-73.1878,5.7
3.22116,161,151,-71.0061,5.66
3.37956,131,120,-83.5433,5.91
3.05377,118,108,-74.1231,5.73
3.42541,123,111,-85.9197,5.96
3.37071,173,160,-83.9475,5.91
3.17435,139,129,-76.1758,5.77
3.00118,175,161,-83.6865,5.92
3.26978,105,96,-75.3873,5.75
3.03905,160,147,-83.006,5.91
2.98292,158,148,-69.5022,5.64
2.93958,162,151,-73.0496,5.71
2.97817,166,151,-84.3205,5.94
3.12434,184,171,-81.631,5.88
3.23504,182,169,-81.2434,5.86
2.90532,153,141,-76.5547,5.79
3.20678,105,94,-85.1577,5.95
2.95234,84,76,-73.1864,5.72
2.96156,156,143,-81.4084,5.88
3.02405,111,102,-74.8462,5.75
2.95982,79,71,-70.928,5.68
2.98454,114,104,-74.0782,5.74
3.27,183,172,-74.2511,5.72
3.05356,165,151,-84.6566,5.94
3.03371,143,132,-78.4607,5.82
3.4442,202,187,-85.2959,5.93
3.33609,174,162,-82.8524,5.89
3.05698,184,171,-80.6389,5.86
2.91275,139,128,-76.4401,5.79
3.07134,98,87,-85.0464,5.96
2.82514,105,96,-73.58,5.74
3.37946,180,167,-81.0472,5.85
3.47469,107,96,-85.2175,5.94
3.24888,157,146,-76.1317,5.76
3.36581,129,118,-82.4415,5.89
2.86093,143,133,-72.8786,5.72
2.93592,142,132,-71.9671,5.69
3.18515,158,148,-70.7891,5.66
3.17724,93,85,-71.5298,5.68
2.91237,118,106,-82.9484,5.92
2.91362,166,154,-75.142,5.76
3.19889,170,159,-73.7717,5.72
3.54029,189,175,-86.1601,5.95
3.23433,147,136,-80.015,5.84
2.91158,130,118,-80.3918,5.87
3.12475,132,120,-84.7438,5.94
2.97938,175,162,-81.1683,5.87
2.81237,139,130,-68.8186,5.64
2.92225,120,110,-75.7117,5.77
3.10826,105,96,-70.9637,5.67
3.09498,159,146,-81.2307,5.87
3.22745,169,159,-72.1856,5.68
3.07289,127,117,-75.9065,5.77
3.31067,162,152,-74.952,5.74
3.22906,130,119,-82.0569,5.89
3.17757,117,108,-73.7644,5.72
3.23526,120,109,-84.2256,5.93
3.20968,128,118,-79.0387,5.83
2.82382,144,133,-71.842,5.7
3.06504,168,157,-73.8176,5.72
3.08001,146,136,-71.2006,5.67
3.40711,121,109,-87.1003,5.98
2.96518,173,160,-79.906,5.85
3.31105,165,154,-75.2937,5.74
2.84906,125,115,-75.4693,5.77
3.48766,166,155,-82.3728,5.88
2.95334,162,152,-71.6593,5.69
2.90473,114,105,-70.6952,5.67
3.47892,184,169,-87.0071,5.96
3.10493,147,135,-82.518,5.9
3.21014,97,88,-77.9568,5.81
3.05614,99,87,-85.6513,5.97
3.27751,113,103,-78.9948,5.82
2.95841,159,146,-80.6201,5.87
3.33165,117,109,-72.047,5.68
2.96212,106,97,-74.0575,5.74
2.89369,118,109,-74.3646,5.75
3.50576,169,156,-83.7444,5.9
2.95475,169,156,-79.3741,5.84
3.2257,170,160,-71.5745,5.67
3.10135,126,116,-72.3649,5.7
3.30596,152,142,-76.6378,5.77
3.34649,106,98,-72.0644,5.68
3.38847,133,121,-85.3275,5.94
3.56775,172,159,-85.2659,5.93
2.93413,143,133,-74.9922,5.76
3.35462,174,163,-76.2456,5.76
2.88992,158,147,-72.5696,5.71
3.25414,159,149,-73.8148,5.72
3.15666,189,176,-81.8237,5.88
3.1161,88,80,-71.9947,5.69
3.12415,149,137,-80.9891,5.87
3.17135,154,141,-84.1733,5.93
3.17249,87,77,-80.6793,5.87
3.31846,143,132,-77.5247,5.79
2.9617,172,158,-81.1849,5.88
2.90563,159,149,-72.6132,5.71
3.33661,151,141,-77.3759,5.78
3.01694,177,165,-76.5602,5.78
2.8481,151,141,-69.5306,5.65
2.88641,158,145,-79.5188,5.85
3.22594,161,147,-84.5483,5.93
3.28735,193,180,-80.301,5.84
3.04903,118,109,-71.5276,5.68
3.33292,183,173,-74.0627,5.72
3.49438,109,98,-85.0741,5.94
3.24332,91,82,-79.9866,5.85
3.21809,155,144,-80.8524,5.86
3.19507,143,134,-72.548,5.69
3.20573,188,176,-79.5243,5.83
3.1209,152,142,-70.2993,5.65
3.00566,135,122,-84.4715,5.94
3.13656,173,159,-83.8692,5.92
3.62447,203,189,-86.4737,5.95
3.27639,109,101,-72.7918,5.7
3.23937,116,107,-77.4442,5.79
2.93784,155,144,-74.972,5.75
3.16438,151,140,-78.8457,5.82
3.26012,139,129,-76.9298,5.78
2.81987,132,122,-69.5444,5.65
3.19186,167,157,-73.5987,5.71
2.94521,128,116,-81.0523,5.88
3.38288,175,161,-83.7754,5.91
3.3145,93,85,-77.9975,5.81
2.94996,110,100,-74.2316,5.74
2.90015,135,125,-75.3383,5.76
3.51159,126,115,-85.7077,5.95
3.01306,139,130,-70.7873,5.67
3.20125,174,164,-71.0727,5.66
3.15578,162,151,-75.2382,5.75
3.18993,170,159,-76.0135,5.76
3.24519,181,169,-78.0733,5.8
2.97287,126,117,-71.4992,5.68
3.27748,129,120,-72.4227,5.69
2.86188,109,100,-75.1657,5.77
3.14517,164,153,-73.8417,5.72
2.85188,141,130,-74.9047,5.76
3.38151,167,157,-75.8574,5.75
3.06757,147,138,-71.3303,5.67
3.23647,119,109,-76.7236,5.78
3.28408,157,147,-72.7017,5.69
3.25604,124,114,-78.2258,5.81
3.18136,152,142,-70.7149,5.66
2.96068,150,140,-71.3753,5.68
3.35041,178,166,-78.5709,5.81
3.14792,186,172,-82.5243,5.89
3.1458,178,167,-74.129,5.73
3.51213,160,148,-83.4733,5.9
3.00674,157,147,-70.6397,5.66
3.30604,153,142,-79.2811,5.82
3.00481,142,130,-82.3966,5.9
2.82707,143,133,-69.6786,5.65
3.07284,154,144,-70.0606,5.65
3.09506,151,141,-70.195,5.65
2.97678,162,149,-82.3041,5.9
3.23525,147,136,-78.9495,5.82
3.04666,171,160,-74.4296,5.74
3.10707,146,136,-71.7943,5.68
2.97127,116,106,-77.6172,5.81
2.94227,136,126,-69.4647,5.64
3.04763,140,127,-84.0988,5.93
3.10302,176,164,-75.7763,5.76
3.20407,143,133,-72.336,5.69
2.92872,111,102,-70.8155,5.67
3.1455,171,161,-70.6925,5.66
3.07381,128,119,-70.4829,5.66
3.11205,167,154,-81.4686,5.87
2.99793,149,139,-73.2492,5.72
3.06281,141,131,-71.265,5.67
3.1894,191,177,-80.5789,5.85
2.82013,117,107,-74.4253,5.75
3.32193,182,172,-72.2278,5.68
3.31315,123,112,-83.7292,5.92
2.95829,170,155,-83.9865,5.93
3.25537,183,170,-82.4345,5.89
3.36738,189,178,-74.1604,5.72
3.1139,127,117,-77.0934,5.79
3.52377,144,132,-84.1492,5.91
3.2498,153,144,-71.274,5.66
3.09242,88,77,-82.2583,5.9
3.21478,173,163,-72.9933,5.7
3.17883,170,160,-71.8049,5.68
2.96508,175,163,-78.0953,5.81
3.0014,129,118,-82.1435,5.9
3.48503,199,185,-84.0941,5.91
3.38659,134,121,-86.6464,5.97
3.0975,179,166,-80.3465,5.85
2.95217,127,116,-79.7667,5.85
2.90229,151,140,-74.4376,5.75
3.07409,179,167,-76.5579,5.78
3.08618,93,85,-71.2047,5.68
2.93171,119,109,-76.332,5.78
3.28476,110,101,-79.4476,5.83
3.01908,155,143,-79.099,5.83
3.27838,185,174,-74.8437,5.73
3.02696,162,151,-74.8674,5.75
2.87063,124,113,-77.1425,5.8
2.98467,124,115,-70.1312,5.66
3.24126,90,81,-76.1297,5.77
3.36133,93,85,-75.1773,5.75
3.19384,156,146,-70.6644,5.65
3.33875,179,166,-80.5699,5.85
3.33068,146,135,-81.3357,5.86
3.46595,141,129,-85.1439,5.94
3.51362,114,104,-83.4828,5.91
3.1493,151,138,-84.0171,5.92
3.11152,144,132,-83.1363,5.91
2.97097,130,120,-69.8085,5.65
3.32584,128,119,-76.4499,5.77
3.33034,193,179,-82.934,5.89
2.96446,102,92,-75.1156,5.76
2.96941,155,143,-77.0001,5.79
3.18459,170,158,-79.5397,5.83
3.32101,127,117,-80.5486,5.85
2.84304,145,134,-75.3599,5.77
3.47925,187,173,-86.7219,5.96
3.1112,153,142,-76.7034,5.78
2.99822,91,82,-75.6316,5.77
2.86484,102,93,-72.9029,5.72
3.37027,163,152,-79.4283,5.82
3.16092,170,159,-72.014,5.68
3.30788,186,175,-74.7529,5.73
3.03924,178,164,-81.7459,5.88
2.8583,139,128,-76.5197,5.79
3.11765,176,165,-74.1155,5.73
3.315,99,90,-77.7976,5.8
3.29901,109,98,-84.3582,5.93
2.95132,169,158,-74.1927,5.74
3.2205,119,111,-71.8078,5.68
3.08187,163,153,-71.8188,5.68
3.25379,135,125,-76.5541,5.77
3.18881,101,91,-78.9209,5.83
3.10065,103,91,-84.8874,5.95
3.10467,118,106,-82.6479,5.9
3.11639,123,111,-86.0353,5.97
3.26212,116,106,-80.0442,5.85
3.32899,89,81,-76.0358,5.77
3.05476,174,163,-75.2964,5.75
3.43301,173,159,-86.7105,5.96
3.12612,100,91,-78.369,5.82
3.01946,119,107,-83.5743,5.93
3.17259,112,100,-83.9799,5.93
3.5843,163,150,-87.1393,5.97
3.29591,130,121,-74.9411,5.74
3.40154,113,104,-79.2867,5.83
2.87116,91,81,-81.4374,5.89
3.44335,183,170,-83.3196,5.9
3.38759,93,85,-77.4245,5.79
2.93362,162,151,-74.6402,5.75
2.9624,147,136,-75.9565,5.77
3.36914,89,80,-75.8059,5.76
3.3112,150,137,-85.1804,5.94
2.94205,174,161,-76.7226,5.79
3.04122,166,154,-78.9547,5.83
3.16142,144,135,-70.8391,5.66
2.90656,127,116,-76.2868,5.78
2.83037,118,108,-72.5485,5.71
3.18086,119,110,-74.6967,5.74
3.31895,134,122,-83.0763,5.9
2.90318,83,74,-75.1658,5.77
3.32201,185,174,-73.971,5.71
3.24988,191,178,-80.7963,5.85
3.32382,182,171,-76.6581,5.77
3.19357,136,123,-86.0062,5.96
2.87065,149,139,-72.8374,5.71
2.98848,153,143,-71.4044,5.68
3.34316,176,164,-79.2276,5.82
3.30095,171,161,-73.2503,5.7
3.38447,102,93,-76.0949,5.76
3.14693,146,135,-77.1929,5.79
2.87168,148,138,-69.9347,5.66
3.0088,142,132,-70.2055,5.65
3.13171,166,156,-74.798,5.74
3.31277,143,133,-76.6681,5.77
3.17431,145,135,-75.2131,5.75
3.18519,96,87,-78.6425,5.82
3.10118,122,111,-80.2282,5.86
3.56589,192,178,-84.5639,5.91
2.98635,168,157,-74.5686,5.74
3.08935,110,100,-76.0959,5.77
3.01346,96,85,-85.1312,5.96
2.92189,112,101,-78.1434,5.82
3.08979,127,119,-70.8438,5.66
3.48204,194,181,-82.6431,5.88
2.92888,140,128,-80.6978,5.87
3.39438,118,108,-82.898,5.9
3.17475,158,145,-84.3326,5.93
2.91789,147,137,-70.2806,5.66
3.2674,176,164,-79.76,5.83
3.28467,143,133,-73.1895,5.7
2.98052,93,83,-81.3979,5.89
3.5257,137,125,-85.145,5.93
2.82042,90,81,-74.429,5.75
3.18429,151,141,-72.7501,5.7
3.645,173,160,-87.4392,5.97
2.9602,122,113,-73.9202,5.73
3.00891,121,110,-81.6567,5.89
3.54967,191,177,-86.6917,5.95
3.08993,162,152,-70.6652,5.66
3.14439,180,167,-80.7021,5.86
3.18979,129,119,-77.7028,5.8
3.01413,114,103,-81.625,5.89
3.11044,137,127,-77.4906,5.8
3.026,135,124,-74.9341,5.75
3.18575,175,160,-84.9642,5.94
3.03011,75,67,-72.5002,5.71
3.40039,186,173,-82.9238,5.89
3.10623,160,146,-83.4119,5.91
3.47521,202,189,-82.3786,5.87
2.83958,155,144,-74.9033,5.76
3.27412,158,148,-73.8121,5.71
3.47004,163,151,-83.0454,5.89
3.21094,162,152,-72.6605,5.69
3.31171,161,149,-83.0388,5.9
2.83919,82,73,-76.5596,5.8
3.15461,149,136,-84.9767,5.94
3.42265,183,172,-78.8946,5.81
3.31878,152,141,-81.4672,5.87
2.96394,104,95,-70.0437,5.66
3.00091,162,152,-70.7598,5.67
3.22741,115,106,-73.6753,5.72
3.39246,186,175,-75.2563,5.74
3.67692,120,108,-88.3743,6.0
3.16337,125,114,-79.4117,5.84
3.28462,185,174,-78.0656,5.8
3.32192,178,166,-80.0856,5.84
2.98802,155,144,-76.3998,5.78
3.20506,122,113,-73.8922,5.72
3.28948,170,160,-71.2128,5.66
3.15664,169,155,-84.0578,5.92
2.92234,161,150,-73.3754,5.72
3.26315,137,128,-71.2158,5.66
3.08749,168,155,-80.0499,5.85
3.34997,154,144,-77.9633,5.8
3.06803,162,152,-69.9979,5.65
3.02057,109,100,-72.4183,5.7
2.93853,92,82,-78.6315,5.84
3.1728,135,126,-71.0336,5.66
3.16818,97,88,-73.2186,5.71
3.18622,122,111,-83.6936,5.92
3.11786,169,157,-78.7551,5.82
3.39206,172,161,-77.2619,5.78
2.83956,139,129,-70.9964,5.68
3.01468,129,119,-76.1166,5.78
3.47516,132,122,-81.8231,5.87
3.36276,143,134,-74.2425,5.72
3.13533,183,170,-79.4128,5.83
3.38137,151,141,-73.2942,5.7
3.11995,118,106,-83.236,5.91
3.19381,114,104,-76.0108,5.77
3.19913,155,146,-71.1832,5.66
3.37859,135,126,-75.3609,5.74
3.17757,171,161,-71.2507,5.67
3.07986,151,141,-73.2745,5.71
3.05401,166,155,-73.5308,5.72
3.06316,161,150,-76.5267,5.78
2.83249,103,93,-73.6686,5.74
3.60128,156,143,-85.9008,5.94
2.92019,141,131,-72.0883,5.7
3.29723,191,178,-81.7839,5.87
3.27819,194,180,-81.5879,5.87
3.35754,141,130,-81.5855,5.87
2.85043,95,87,-69.5272,5.65
3.1459,145,134,-77.2149,5.79
3.01905,154,144,-72.9911,5.71
3.37556,122,111,-83.1391,5.9
3.43318,142,129,-86.7006,5.97
3.31876,173,162,-75.0013,5.74
3.17511,177,167,-72.4128,5.69
3.15532,150,138,-81.3104,5.87
3.51105,202,189,-82.745,5.88
3.3065,94,86,-73.1748,5.71
3.27331,164,151,-81.984,5.88
2.88464,139,128,-77.0293,5.8
3.56108,144,132,-85.5136,5.94
3.18689,133,121,-84.3008,5.93
3.43635,183,168,-86.8982,5.96
3.16184,173,161,-80.4405,5.85
2.84351,113,102,-77.854,5.82
2.95593,104,95,-77.0139,5.8
3.30636,131,122,-72.3215,5.68
3.36393,194,180,-84.2167,5.91
3.02208,133,123,-74.6209,5.74
2.9017,95,87,-70.3018,5.67
3.56175,181,167,-85.2406,5.93
2.83685,152,142,-70.2836,5.66
3.20351,94,86,-71.7089,5.68
2.95636,156,143,-80.1429,5.86
3.30451,177,167,-73.4604,5.71
3.15811,86,76,-81.0891,5.88
3.34002,191,179,-77.1848,5.78
2.89568,155,145,-72.4877,5.71
3.02207,144,134,-72.5012,5.7
3.34723,166,155,-76.9821,5.77
3.39938,132,123,-77.4325,5.79
2.8659,169,157,-77.2398,5.8
3.38314,130,119,-83.1098,5.9
3.20718,186,174,-77.0778,5.78
3.33484,130,119,-81.7045,5.87
2.88273,109,99,-72.6309,5.71
3.26648,96,88,-71.7449,5.68
3.22896,104,95,-76.6773,5.78
3.13385,188,173,-84.5301,5.93
3.15491,127,117,-77.2509,5.79
2.96647,146,136,-75.5252,5.76
2.90248,157,146,-73.1689,5.72
3.1186,150,141,-71.0382,5.67
3.09059,147,137,-70.6186,5.66
3.25349,140,129,-79.3005,5.83
3.36155,177,167,-75.0803,5.74
3.52225,201,187,-83.6388,5.9
3.03646,158,146,-78.2704,5.81
3.12147,175,164,-74.7898,5.74
3.33731,186,174,-78.4579,5.8
3.10864,185,171,-84.6365,5.93
3.02087,166,153,-79.4379,5.84
2.96928,170,155,-84.359,5.94
3.1414,153,142,-75.1046,5.75
3.42512,192,178,-83.8899,5.91
2.99193,152,141,-75.0834,5.75
3.27208,187,174,-81.9177,5.87
3.11353,185,172,-80.2434,5.85
3.23067,136,126,-75.2288,5.75
2.98077,140,130,-70.841,5.67
2.98057,162,150,-77.2009,5.8
3.38152,171,162,-72.2894,5.68
3.50911,197,184,-83.0942,5.89
3.11729,122,112,-77.4137,5.8
3.1233,165,152,-80.1696,5.85
3.14805,144,132,-82.563,5.9
3.1333,131,121,-72.9995,5.71
3.08849,127,118,-74.124,5.73
2.90337,123,113,-74.2765,5.74
3.07704,130,121,-71.7048,5.68
3.38736,123,111,-85.8486,5.96
3.16427,160,149,-78.6302,5.82
3.44772,137,125,-85.6959,5.95
3.03871,157,144,-83.9868,5.93
3.33805,123,113,-80.012,5.84
3.37771,152,142,-74.7664,5.73
3.09427,145,133,-82.479,5.9
3.19199,153,142,-79.6261,5.84
3.30816,132,121,-78.4888,5.81
2.93872,100,91,-76.4096,5.79
3.39855,120,109,-84.4357,5.93
3.2597,145,133,-85.128,5.94
3.1315,167,155,-79.9828,5.84
2.97273,111,99,-82.9345,5.92
3.13535,103,94,-73.2832,5.72
3.43116,194,182,-79.7356,5.82
3.45777,179,165,-86.0061,5.95
3.23858,183,169,-83.1671,5.9
3.18142,180,168,-75.6815,5.76
3.28886,148,136,-81.5912,5.87
3.38784,129,117,-86.1844,5.96
3.14483,168,156,-79.7128,5.84
3.27385,167,157,-75.271,5.74
3.26762,141,131,-73.35,5.71
2.9098,167,155,-77.5987,5.81
2.84748,161,150,-73.3349,5.73
